,book_id,user_id,rating,user,book
932,10,14192,4.0,143,9
933,10,14248,5.0,147,9
934,10,15547,3.0,158,9
935,10,15604,3.0,159,9
936,10,17228,5.0,173,9
937,10,17434,4.0,177,9
938,10,17643,1.0,179,9
939,10,17663,4.0,180,9
940,10,17984,5.0,183,9
941,10,18313,5.0,189,9
942,10,19526,4.0,198,9
943,10,19724,5.0,200,9
944,10,19942,5.0,202,9
945,10,20076,3.0,204,9
946,10,20406,4.0,206,9
947,10,20967,4.0,210,9
948,10,21217,3.0,212,9
949,10,21228,4.0,213,9
950,10,21487,5.0,214,9
951,10,21676,5.0,216,9
952,10,21733,4.0,219,9
953,10,22164,5.0,221,9
954,10,23576,4.0,229,9
955,10,23612,4.0,231,9
956,10,24326,5.0,233,9
957,10,24499,4.0,235,9
958,10,25164,4.0,242,9
959,10,25182,5.0,243,9
960,10,25840,5.0,246,9
961,10,26145,4.0,249,9
962,10,26661,4.0,256,9
963,10,26718,5.0,257,9
964,10,27834,5.0,267,9
965,10,27934,5.0,268,9
966,10,28767,5.0,270,9
967,10,28824,4.0,272,9
968,10,29703,4.0,280,9
969,10,30283,4.0,286,9
970,10,30681,4.0,289,9
971,10,32338,3.0,304,9
972,10,32635,4.0,309,9
973,10,32748,4.0,311,9
974,10,33065,5.0,314,9
975,10,36099,5.0,334,9
976,10,39423,3.0,354,9
977,10,41074,3.0,366,9
978,10,42404,5.0,372,9
979,10,42574,4.0,374,9
980,10,44397,5.0,383,9
981,10,46482,5.0,394,9
982,10,47411,2.0,396,9
983,10,47730,5.0,400,9
984,10,47800,5.0,402,9
985,10,48559,4.0,409,9
986,10,48687,5.0,410,9
987,10,49288,5.0,414,9
988,10,49289,5.0,415,9
989,10,49295,5.0,416,9
990,10,49297,5.0,417,9
991,10,50096,5.0,422,9
992,10,50101,5.0,423,9
993,10,50102,5.0,424,9
994,10,50133,5.0,426,9
995,10,50999,5.0,430,9
996,10,51166,3.0,432,9
997,10,51838,4.0,437,9
998,10,52036,4.0,439,9
999,10,53292,5.0,446,9
1000,11,439,4.0,3,10
1001,11,588,4.0,4,10
1002,11,1169,4.0,9,10
1003,11,1952,5.0,13,10
1004,11,2077,3.0,14,10
1005,11,4536,4.0,30,10
1006,11,5115,4.0,34,10
1007,11,5436,4.0,37,10
1008,11,5461,4.0,38,10
1009,11,5645,4.0,40,10
1010,11,6063,4.0,44,10
1011,11,6342,5.0,47,10
1012,11,6630,4.0,48,10
1013,11,7001,5.0,51,10
1014,11,8484,5.0,63,10
1015,11,9246,5.0,74,10
1016,11,9771,5.0,78,10
1017,11,10111,5.0,83,10
1018,11,10140,4.0,84,10
1019,11,10246,3.0,86,10
1020,11,10610,5.0,93,10
1021,11,10727,5.0,95,10
1022,11,10944,4.0,98,10
1023,11,11599,3.0,107,10
1024,11,11692,4.0,109,10
1025,11,11927,2.0,113,10
1026,11,11945,5.0,114,10
1027,11,12381,4.0,117,10
1028,11,12466,3.0,119,10
1029,11,12874,5.0,122,10
1030,11,12946,5.0,123,10
1031,11,13282,3.0,131,10
1032,11,13794,5.0,138,10
1033,11,13991,5.0,141,10
1034,11,14207,4.0,144,10
1035,11,14248,4.0,147,10
1036,11,14546,5.0,151,10
1037,11,16569,4.0,168,10
1038,11,16913,4.0,171,10
1039,11,17663,5.0,180,10
1040,11,17984,4.0,183,10
1041,11,18031,4.0,184,10
1042,11,18361,4.0,191,10
1043,11,18857,5.0,194,10
1044,11,19526,4.0,198,10
1045,11,19729,4.0,201,10
1046,11,20467,4.0,207,10
1047,11,20848,5.0,209,10
1048,11,20967,3.0,210,10
1049,11,21217,3.0,212,10
1050,11,21733,2.0,219,10
1051,11,22602,5.0,227,10
1052,11,23576,4.0,229,10
1053,11,23612,4.0,231,10
1054,11,24326,3.0,233,10
1055,11,24499,5.0,235,10
1056,11,24834,5.0,238,10
1057,11,26244,4.0,251,10
1058,11,26398,4.0,253,10
1059,11,26579,4.0,254,10
1060,11,26661,5.0,256,10
1061,11,28767,3.0,270,10
1062,11,28824,1.0,272,10
1063,11,29703,5.0,280,10
1064,11,30233,5.0,285,10
1065,11,30313,4.0,287,10
1066,11,30601,5.0,288,10
1067,11,32592,4.0,308,10
1068,11,32748,4.0,311,10
1069,11,32923,5.0,313,10
1070,11,33065,2.0,314,10
1071,11,33716,5.0,321,10
1072,11,33872,5.0,323,10
1073,11,36240,5.0,335,10
1074,11,36695,3.0,337,10
1075,11,37284,4.0,341,10
1076,11,38080,5.0,346,10
1077,11,38082,5.0,347,10
1078,11,38798,3.0,350,10
1079,11,42404,4.0,372,10
1080,11,43622,4.0,380,10
1081,11,43985,4.0,381,10
1082,11,45269,4.0,385,10
1083,11,46139,5.0,390,10
1084,11,47746,3.0,401,10
1085,11,47800,5.0,402,10
1086,11,48559,5.0,409,10
1087,11,48687,5.0,410,10
1088,11,49288,5.0,414,10
1089,11,49289,5.0,415,10
1090,11,49295,5.0,416,10
1091,11,49297,5.0,417,10
1092,11,49298,5.0,418,10
1093,11,50096,5.0,422,10
1094,11,50101,5.0,423,10
1095,11,50104,5.0,425,10
1096,11,50133,5.0,426,10
1097,11,51166,5.0,432,10
1098,11,51480,3.0,435,10
1099,11,51762,5.0,436,10
1100,12,314,4.0,1,11
1101,12,725,4.0,5,11
1102,12,1136,4.0,8,11
1103,12,2077,3.0,14,11
1104,12,2171,5.0,15,11
1105,12,3114,4.0,24,11
1106,12,3662,4.0,27,11
1107,12,5379,4.0,36,11
1108,12,7563,2.0,54,11
1109,12,8440,2.0,61,11
1110,12,8669,4.0,67,11
1111,12,9722,4.0,76,11
1112,12,11599,3.0,107,11
1113,12,11691,3.0,108,11
1114,12,11927,3.0,113,11
1115,12,12476,2.0,121,11
1116,12,13000,4.0,124,11
1117,12,13274,4.0,130,11
1118,12,13282,5.0,131,11
1119,12,13826,4.0,139,11
1120,12,14222,4.0,145,11
1121,12,14285,3.0,148,11
1122,12,15054,3.0,155,11
1123,12,15494,3.0,157,11
1124,12,16569,4.0,168,11
1125,12,16587,3.0,170,11
1126,12,16913,5.0,171,11
1127,12,17242,4.0,174,11
1128,12,17984,5.0,183,11
1129,12,18199,3.0,188,11
1130,12,18316,5.0,190,11
1131,12,18798,2.0,193,11
1132,12,18957,4.0,195,11
1133,12,19171,5.0,196,11
1134,12,19724,4.0,200,11
1135,12,20782,4.0,208,11
1136,12,20991,4.0,211,11
1137,12,21217,3.0,212,11
1138,12,21228,5.0,213,11
1139,12,21713,5.0,217,11
1140,12,24326,3.0,233,11
1141,12,24499,4.0,235,11
1142,12,24582,3.0,237,11
1143,12,26398,4.0,253,11
1144,12,26750,4.0,258,11
1145,12,28158,3.0,269,11
1146,12,28831,4.0,273,11
1147,12,29031,3.0,274,11
1148,12,29123,2.0,275,11
1149,12,29644,5.0,278,11
1150,12,30283,5.0,286,11
1151,12,31305,2.0,297,11
1152,12,31760,3.0,298,11
1153,12,32058,4.0,302,11
1154,12,32419,3.0,305,11
1155,12,32635,3.0,309,11
1156,12,32748,3.0,311,11
1157,12,33147,4.0,316,11
1158,12,33207,3.0,317,11
1159,12,33872,5.0,323,11
1160,12,34531,4.0,326,11
1161,12,34688,3.0,327,11
1162,12,35259,4.0,329,11
1163,12,35982,3.0,332,11
1164,12,36031,4.0,333,11
1165,12,36695,3.0,337,11
1166,12,37041,4.0,339,11
1167,12,37153,4.0,340,11
1168,12,37834,4.0,344,11
1169,12,38082,5.0,347,11
1170,12,40251,4.0,361,11
1172,12,40490,3.0,363,11
1173,12,40566,5.0,364,11
1174,12,43985,3.0,381,11
1175,12,45493,5.0,386,11
1176,12,48291,4.0,404,11
1177,12,48297,2.0,405,11
1178,12,48482,3.0,408,11
1179,12,48687,5.0,410,11
1180,12,49288,5.0,414,11
1181,12,49289,5.0,415,11
1182,12,49295,5.0,416,11
1183,12,49297,5.0,417,11
1184,12,49830,5.0,421,11
1185,12,50101,5.0,423,11
1186,12,50102,5.0,424,11
1187,12,50104,5.0,425,11
1188,12,50133,5.0,426,11
1189,12,50610,2.0,429,11
1190,12,51065,3.0,431,11
1191,12,51166,4.0,432,11
1192,12,51762,5.0,436,11
1193,12,51838,4.0,437,11
1194,12,52007,1.0,438,11
1195,12,52036,1.0,439,11
1196,12,52469,5.0,440,11
1197,12,52583,5.0,441,11
1198,12,53145,5.0,444,11
1199,12,53245,3.0,445,11
1200,13,1169,3.0,9,12
1201,13,2324,5.0,17,12
1202,13,3022,2.0,22,12
1203,13,3662,5.0,27,12
1204,13,3922,5.0,29,12
1205,13,5115,4.0,34,12
1206,13,6063,4.0,44,12
1207,13,6342,5.0,47,12
1208,13,7001,3.0,51,12
1209,13,8167,4.0,57,12
1210,13,8370,4.0,59,12
1211,13,8484,3.0,63,12
1212,13,8510,3.0,64,12
1213,13,9246,3.0,74,12
1214,13,9731,3.0,77,12
1215,13,10249,3.0,87,12
1216,13,10288,3.0,89,12
1217,13,10509,5.0,92,12
1218,13,10610,5.0,93,12
1219,13,10944,4.0,98,12
1220,13,11285,3.0,101,12
1221,13,11408,3.0,102,12
1222,13,11691,5.0,108,12
1223,13,11692,5.0,109,12
1224,13,11868,5.0,112,12
1225,13,11927,4.0,113,12
1226,13,11945,4.0,114,12
1227,13,12381,5.0,117,12
1228,13,12471,4.0,120,12
1229,13,12874,4.0,122,12
1230,13,12946,5.0,123,12
1231,13,13282,5.0,131,12
1232,13,13776,4.0,137,12
1233,13,13794,3.0,138,12
1234,13,14546,5.0,151,12
1235,13,14603,5.0,152,12
1236,13,15604,5.0,159,12
1237,13,16569,3.0,168,12
1238,13,17434,3.0,177,12
1239,13,17643,5.0,179,12
1240,13,19526,5.0,198,12
1241,13,19724,5.0,200,12
1242,13,19942,2.0,202,12
1243,13,20406,5.0,206,12
1244,13,20782,3.0,208,12
1245,13,21217,4.0,212,12
1246,13,21228,4.0,213,12
1247,13,21676,5.0,216,12
1248,13,21733,5.0,219,12
1249,13,23612,5.0,231,12
1250,13,25164,4.0,242,12
1251,13,25840,2.0,246,12
1252,13,26145,3.0,249,12
1253,13,26629,5.0,255,12
1254,13,26718,5.0,257,12
1255,13,27834,4.0,267,12
1256,13,27934,5.0,268,12
1257,13,29819,4.0,282,12
1258,13,30313,4.0,287,12
1259,13,30794,4.0,290,12
1260,13,32338,4.0,304,12
1261,13,32635,4.0,309,12
1262,13,32745,4.0,310,12
1263,13,32748,5.0,311,12
1264,13,32918,4.0,312,12
1265,13,33065,4.0,314,12
1266,13,33697,5.0,320,12
1267,13,33716,4.0,321,12
1268,13,36099,5.0,334,12
1269,13,36695,4.0,337,12
1270,13,37284,5.0,341,12
1271,13,37834,4.0,344,12
1272,13,38865,2.0,352,12
1273,13,42508,4.0,373,12
1274,13,42574,4.0,374,12
1275,13,43622,4.0,380,12
1276,13,43985,4.0,381,12
1277,13,44397,5.0,383,12
1278,13,45269,5.0,385,12
1279,13,45493,4.0,386,12
1280,13,45554,4.0,388,12
1281,13,46482,5.0,394,12
1282,13,47411,3.0,396,12
1283,13,47800,5.0,402,12
1284,13,48482,5.0,408,12
1285,13,48559,4.0,409,12
1286,13,48687,5.0,410,12
1287,13,49288,5.0,414,12
1288,13,49289,5.0,415,12
1289,13,49295,5.0,416,12
1290,13,49297,5.0,417,12
1291,13,49298,2.0,418,12
1292,13,50096,5.0,422,12
1293,13,50101,5.0,423,12
1294,13,50104,5.0,425,12
1295,13,50133,5.0,426,12
1296,13,50999,3.0,430,12
1297,13,51480,2.0,435,12
1298,13,51838,4.0,437,12
1299,13,52036,5.0,439,12
1300,14,951,5.0,6,13
1301,14,1169,3.0,9,13
1302,14,1952,5.0,13,13
1303,14,2324,5.0,17,13
1304,14,3087,3.0,23,13
1305,14,3739,4.0,28,13
1306,14,4536,5.0,30,13
1307,14,5115,3.0,34,13
1308,14,5461,4.0,38,13
1309,14,5645,5.0,40,13
1310,14,6063,4.0,44,13
1311,14,6342,5.0,47,13
1312,14,7001,3.0,51,13
1313,14,8167,4.0,57,13
1314,14,8178,5.0,58,13
1315,14,8370,3.0,59,13
1316,14,8484,3.0,63,13
1317,14,8510,3.0,64,13
1318,14,9246,3.0,74,13
1319,14,10111,4.0,83,13
1320,14,10402,4.0,91,13
1321,14,10944,4.0,98,13
1322,14,11285,3.0,101,13
1323,14,11692,5.0,109,13
1324,14,11927,3.0,113,13
1325,14,11945,4.0,114,13
1326,14,12381,4.0,117,13
1327,14,12874,4.0,122,13
1328,14,12946,5.0,123,13
1329,14,13794,3.0,138,13
1330,14,14546,5.0,151,13
1331,14,14603,4.0,152,13
1332,14,15604,4.0,159,13
1333,14,16569,3.0,168,13
1334,14,17434,4.0,177,13
1335,14,17643,5.0,179,13
1336,14,18313,1.0,189,13
1337,14,19526,5.0,198,13
1338,14,19724,4.0,200,13
1339,14,20406,4.0,206,13
1340,14,20782,4.0,208,13
1341,14,21228,4.0,213,13
1342,14,21676,5.0,216,13
1343,14,21733,3.0,219,13
1344,14,22164,2.0,221,13
1345,14,22602,3.0,227,13
1346,14,23576,2.0,229,13
1347,14,24326,3.0,233,13
1348,14,24834,5.0,238,13
1349,14,25182,4.0,243,13
1350,14,25840,3.0,246,13
1351,14,26145,3.0,249,13
1352,14,26629,4.0,255,13
1353,14,27499,2.0,264,13
1354,14,27834,5.0,267,13
1355,14,27934,4.0,268,13
1356,14,28767,1.0,270,13
1357,14,28824,3.0,272,13
1358,14,29123,5.0,275,13
1359,14,29819,3.0,282,13
1360,14,30313,4.0,287,13
1361,14,30681,1.0,289,13
1362,14,32305,5.0,303,13
1363,14,32635,3.0,309,13
1364,14,32745,4.0,310,13
1365,14,32748,5.0,311,13
1366,14,33065,4.0,314,13
1367,14,33697,5.0,320,13
1368,14,33716,3.0,321,13
1369,14,36099,4.0,334,13
1370,14,37284,3.0,341,13
1371,14,37834,4.0,344,13
1372,14,38865,2.0,352,13
1373,14,41074,4.0,366,13
1374,14,42404,3.0,372,13
1375,14,42574,2.0,374,13
1376,14,42810,4.0,375,13
1377,14,43622,4.0,380,13
1378,14,44397,5.0,383,13
1379,14,45269,4.0,385,13
1380,14,45493,4.0,386,13
1381,14,46421,5.0,392,13
1382,14,46482,5.0,394,13
1383,14,46977,4.0,395,13
1384,14,47411,4.0,396,13
1385,14,47800,5.0,402,13
1386,14,48559,3.0,409,13
1387,14,48687,5.0,410,13
1388,14,49288,5.0,414,13
1389,14,49289,5.0,415,13
1390,14,49295,5.0,416,13
1391,14,49297,5.0,417,13
1392,14,49298,3.0,418,13
1393,14,50096,5.0,422,13
1394,14,50101,5.0,423,13
1395,14,50133,5.0,426,13
1396,14,51460,3.0,434,13
1397,14,51480,3.0,435,13
1398,14,51838,4.0,437,13
1399,14,53292,5.0,446,13
1400,15,588,4.0,4,14
1401,15,1169,4.0,9,14
1402,15,2171,4.0,15,14
1403,15,2324,5.0,17,14
1404,15,2487,4.0,18,14
1405,15,2900,4.0,20,14
1406,15,3087,5.0,23,14
1407,15,3662,4.0,27,14
1408,15,3739,4.0,28,14
1409,15,3922,3.0,29,14
1410,15,5272,5.0,35,14
1411,15,5461,5.0,38,14
1412,15,5645,5.0,40,14
1413,15,5885,4.0,41,14
1414,15,6063,3.0,44,14
1415,15,6698,4.0,50,14
1416,15,7001,4.0,51,14
1417,15,9731,4.0,77,14
1418,15,10140,3.0,84,14
1419,15,10610,3.0,93,14
1420,15,11285,3.0,101,14
1421,15,11408,3.0,102,14
1422,15,11569,4.0,106,14
1423,15,11691,4.0,108,14
1424,15,11692,5.0,109,14
1425,15,11927,2.0,113,14
1426,15,12381,5.0,117,14
1427,15,12874,4.0,122,14
1428,15,12946,4.0,123,14
1429,15,13034,4.0,125,14
1430,15,13274,5.0,130,14
1431,15,13282,5.0,131,14
1432,15,13544,4.0,135,14
1433,15,13776,5.0,137,14
1434,15,13794,5.0,138,14
1435,15,13991,5.0,141,14
1436,15,14192,4.0,143,14
1437,15,14546,5.0,151,14
1438,15,14603,5.0,152,14
1439,15,15604,3.0,159,14
1440,15,16569,4.0,168,14
1441,15,16913,5.0,171,14
1442,15,17228,5.0,173,14
1443,15,17434,4.0,177,14
1444,15,17566,4.0,178,14
1445,15,17984,4.0,183,14
1446,15,18031,5.0,184,14
1447,15,18361,5.0,191,14
1448,15,18798,3.0,193,14
1449,15,19724,5.0,200,14
1450,15,19729,4.0,201,14
1451,15,19942,4.0,202,14
1452,15,21676,5.0,216,14
1453,15,22164,4.0,221,14
1454,15,22602,4.0,227,14
1455,15,23303,4.0,228,14
1456,15,23576,5.0,229,14
1457,15,23612,5.0,231,14
1458,15,24326,5.0,233,14
1459,15,24499,3.0,235,14
1460,15,25164,4.0,242,14
1461,15,25182,3.0,243,14
1462,15,25840,5.0,246,14
1463,15,26629,4.0,255,14
1464,15,27499,4.0,264,14
1465,15,28767,3.0,270,14
1466,15,30233,4.0,285,14
1467,15,30313,4.0,287,14
1468,15,30681,4.0,289,14
1469,15,32338,4.0,304,14
1470,15,32745,4.0,310,14
1471,15,32748,4.0,311,14
1472,15,32923,5.0,313,14
1473,15,33065,5.0,314,14
1474,15,33697,5.0,320,14
1475,15,33716,4.0,321,14
1476,15,36099,5.0,334,14
1477,15,36695,4.0,337,14
1478,15,37284,3.0,341,14
1479,15,37834,5.0,344,14
1480,15,38082,5.0,347,14
1481,15,38475,4.0,348,14
1482,15,42508,4.0,373,14
1483,15,42810,3.0,375,14
1484,15,43622,3.0,380,14
1485,15,44397,5.0,383,14
1486,15,45493,3.0,386,14
1487,15,45554,5.0,388,14
1488,15,47800,5.0,402,14
1489,15,48440,4.0,407,14
1490,15,48559,5.0,409,14
1491,15,48687,5.0,410,14
1492,15,49298,4.0,418,14
1493,15,50096,5.0,422,14
1494,15,50101,5.0,423,14
1495,15,50104,5.0,425,14
1496,15,50133,5.0,426,14
1497,15,51460,5.0,434,14
1498,15,51480,3.0,435,14
1499,15,53292,5.0,446,14
1500,16,1185,3.0,10,15
1501,16,2487,5.0,18,15
1502,16,2900,5.0,20,15
1503,16,3087,2.0,23,15
1504,16,3662,5.0,27,15
1505,16,3922,5.0,29,15
1506,16,5115,4.0,34,15
1507,16,5461,4.0,38,15
1508,16,5645,4.0,40,15
1509,16,5885,5.0,41,15
1510,16,6063,4.0,44,15
1511,16,6342,4.0,47,15
1512,16,6630,5.0,48,15
1513,16,8370,5.0,59,15
1514,16,8510,5.0,64,15
1515,16,9806,5.0,80,15
1516,16,10111,4.0,83,15
1517,16,10402,3.0,91,15
1518,16,10509,5.0,92,15
1519,16,10610,3.0,93,15
1520,16,10944,4.0,98,15
1521,16,11272,3.0,100,15
1522,16,11691,4.0,108,15
1523,16,11692,4.0,109,15
1524,16,11927,5.0,113,15
1525,16,11945,5.0,114,15
1526,16,11999,3.0,115,15
1527,16,12471,4.0,120,15
1528,16,12946,5.0,123,15
1529,16,13407,5.0,134,15
1530,16,13794,3.0,138,15
1531,16,13991,3.0,141,15
1532,16,14372,5.0,149,15
1533,16,16913,1.0,171,15
1534,16,17643,5.0,179,15
1535,16,17663,4.0,180,15
1536,16,18031,3.0,184,15
1537,16,18361,3.0,191,15
1538,16,18798,3.0,193,15
1539,16,19526,5.0,198,15
1540,16,19724,4.0,200,15
1541,16,21217,5.0,212,15
1542,16,21228,5.0,213,15
1543,16,21487,4.0,214,15
1544,16,21676,4.0,216,15
1545,16,23576,4.0,229,15
1546,16,23612,4.0,231,15
1547,16,24143,4.0,232,15
1548,16,24326,4.0,233,15
1549,16,24499,3.0,235,15
1550,16,24834,4.0,238,15
1551,16,24845,5.0,239,15
1552,16,25164,4.0,242,15
1553,16,26579,4.0,254,15
1554,16,27834,5.0,267,15
1555,16,28158,4.0,269,15
1556,16,28767,4.0,270,15
1557,16,28824,4.0,272,15
1558,16,29703,3.0,280,15
1559,16,29951,2.0,283,15
1560,16,30233,1.0,285,15
1561,16,30313,5.0,287,15
1562,16,32055,3.0,301,15
1563,16,32305,1.0,303,15
1564,16,32745,4.0,310,15
1565,16,32748,3.0,311,15
1566,16,32923,4.0,313,15
1567,16,33065,4.0,314,15
1568,16,33872,3.0,323,15
1569,16,36099,5.0,334,15
1570,16,37284,4.0,341,15
1571,16,37834,5.0,344,15
1572,16,38082,5.0,347,15
1573,16,38798,3.0,350,15
1574,16,42404,5.0,372,15
1575,16,43622,2.0,380,15
1576,16,43985,1.0,381,15
1577,16,44397,5.0,383,15
1578,16,45269,4.0,385,15
1579,16,45554,4.0,388,15
1580,16,46139,5.0,390,15
1581,16,46482,5.0,394,15
1582,16,46977,2.0,395,15
1583,16,47476,2.0,397,15
1584,16,47730,5.0,400,15
1585,16,47800,4.0,402,15
1586,16,48482,3.0,408,15
1587,16,48687,5.0,410,15
1588,16,49288,5.0,414,15
1589,16,49289,5.0,415,15
1590,16,49295,5.0,416,15
1591,16,49297,5.0,417,15
1592,16,50096,5.0,422,15
1593,16,50101,5.0,423,15
1594,16,50104,5.0,425,15
1595,16,50133,5.0,426,15
1596,16,51166,4.0,432,15
1597,16,51460,4.0,434,15
1598,16,51838,4.0,437,15
1599,16,52036,2.0,439,15
1600,17,314,4.0,1,16
1601,17,439,5.0,3,16
1602,17,1136,3.0,8,16
1603,17,1169,3.0,9,16
1604,17,1185,4.0,10,16
1605,17,2077,5.0,14,16
1606,17,2171,5.0,15,16
1607,17,3114,5.0,24,16
1608,17,3662,4.0,27,16
1609,17,3922,5.0,29,16
1610,17,5379,4.0,36,16
1611,17,5885,5.0,41,16
1612,17,6252,3.0,45,16
1613,17,6630,5.0,48,16
1614,17,7563,2.0,54,16
1615,17,8454,4.0,62,16
1616,17,9722,4.0,76,16
1617,17,10140,4.0,84,16
1618,17,10146,4.0,85,16
1619,17,10246,4.0,86,16
1620,17,10335,4.0,90,16
1621,17,10610,5.0,93,16
1622,17,10944,5.0,98,16
1623,17,11239,4.0,99,16
1624,17,11599,5.0,107,16
1625,17,11691,4.0,108,16
1626,17,11854,3.0,111,16
1627,17,12471,4.0,120,16
1628,17,12476,1.0,121,16
1629,17,13274,5.0,130,16
1630,17,13282,5.0,131,16
1631,17,13360,4.0,132,16
1632,17,13544,5.0,135,16
1633,17,14222,3.0,145,16
1634,17,14936,4.0,153,16
1635,17,15494,4.0,157,16
1636,17,16569,3.0,168,16
1637,17,16913,4.0,171,16
1638,17,17663,5.0,180,16
1639,17,17984,4.0,183,16
1640,17,18031,3.0,184,16
1641,17,18313,5.0,189,16
1642,17,18361,4.0,191,16
1643,17,18798,3.0,193,16
1644,17,19171,5.0,196,16
1645,17,19724,5.0,200,16
1646,17,19729,4.0,201,16
1647,17,19984,5.0,203,16
1648,17,20076,3.0,204,16
1649,17,20848,4.0,209,16
1650,17,21228,5.0,213,16
1651,17,21713,4.0,217,16
1652,17,22534,3.0,226,16
1653,17,22602,4.0,227,16
1654,17,23612,4.0,231,16
1655,17,24499,4.0,235,16
1656,17,24582,4.0,237,16
1657,17,24845,5.0,239,16
1658,17,25164,3.0,242,16
1659,17,26053,4.0,247,16
1660,17,26145,4.0,249,16
1661,17,26629,4.0,255,16
1662,17,26718,5.0,257,16
1663,17,27612,5.0,266,16
1664,17,28158,4.0,269,16
1665,17,28824,3.0,272,16
1666,17,29031,5.0,274,16
1667,17,29689,3.0,279,16
1668,17,30833,5.0,291,16
1669,17,30944,5.0,294,16
1670,17,31001,3.0,295,16
1671,17,32592,4.0,308,16
1672,17,32635,5.0,309,16
1673,17,33065,4.0,314,16
1674,17,33147,2.0,316,16
1675,17,33697,4.0,320,16
1676,17,33864,3.0,322,16
1677,17,36099,5.0,334,16
1678,17,37284,5.0,341,16
1679,17,37834,5.0,344,16
1680,17,40126,5.0,359,16
1681,17,41074,3.0,366,16
1682,17,41240,2.0,367,16
1683,17,41318,4.0,369,16
1684,17,43602,4.0,379,16
1685,17,44397,5.0,383,16
1686,17,45269,4.0,385,16
1687,17,47476,3.0,397,16
1688,17,47800,5.0,402,16
1689,17,48297,2.0,405,16
1690,17,48482,3.0,408,16
1691,17,49298,3.0,418,16
1692,17,50342,2.0,427,16
1693,17,51065,4.0,431,16
1694,17,51166,3.0,432,16
1695,17,51460,3.0,434,16
1696,17,51762,3.0,436,16
1697,17,51838,5.0,437,16
1698,17,52036,2.0,439,16
1699,17,52583,5.0,441,16
1700,18,439,4.0,3,17
1701,18,588,5.0,4,17
1702,18,1169,3.0,9,17
1703,18,2077,3.0,14,17
1704,18,2900,4.0,20,17
1705,18,3022,4.0,22,17
1706,18,3922,5.0,29,17
1707,18,5436,5.0,37,17
1708,18,6063,1.0,44,17
1709,18,6634,3.0,49,17
1710,18,8167,4.0,57,17
1711,18,9011,4.0,70,17
1712,18,9722,4.0,76,17
1713,18,9731,4.0,77,17
1714,18,9771,5.0,78,17
1715,18,10111,5.0,83,17
1716,18,10140,3.0,84,17
1717,18,10246,3.0,86,17
1718,18,10249,5.0,87,17
1719,18,10288,5.0,89,17
1720,18,10509,2.0,92,17
1721,18,10751,5.0,96,17
1722,18,10944,4.0,98,17
1723,18,11285,4.0,101,17
1724,18,11408,4.0,102,17
1725,18,11599,5.0,107,17
1726,18,11854,4.0,111,17
1727,18,11868,5.0,112,17
1728,18,11927,5.0,113,17
1729,18,11999,3.0,115,17
1730,18,12471,5.0,120,17
1731,18,12476,5.0,121,17
1732,18,12874,4.0,122,17
1733,18,12946,4.0,123,17
1734,18,13544,5.0,135,17
1735,18,14546,5.0,151,17
1736,18,14603,4.0,152,17
1737,18,14936,4.0,153,17
1738,18,15318,3.0,156,17
1739,18,15604,3.0,159,17
1740,18,15889,5.0,162,17
1741,18,16569,4.0,168,17
1742,18,16913,3.0,171,17
1743,18,17566,4.0,178,17
1744,18,17643,2.0,179,17
1745,18,17984,5.0,183,17
1746,18,18031,5.0,184,17
1747,18,18100,5.0,186,17
1748,18,18313,5.0,189,17
1749,18,18361,4.0,191,17
1750,18,19724,5.0,200,17
1751,18,19729,4.0,201,17
1752,18,19942,4.0,202,17
1753,18,20076,3.0,204,17
1754,18,21228,4.0,213,17
1755,18,21676,5.0,216,17
1756,18,21713,4.0,217,17
1757,18,23612,5.0,231,17
1758,18,24499,3.0,235,17
1759,18,24845,5.0,239,17
1760,18,25164,4.0,242,17
1761,18,25278,4.0,245,17
1762,18,26145,3.0,249,17
1763,18,26629,4.0,255,17
1764,18,26718,4.0,257,17
1765,18,28158,5.0,269,17
1766,18,30283,5.0,286,17
1767,18,30313,5.0,287,17
1768,18,30601,4.0,288,17
1769,18,30944,4.0,294,17
1770,18,31001,5.0,295,17
1771,18,32055,4.0,301,17
1772,18,32305,5.0,303,17
1773,18,32592,4.0,308,17
1774,18,32635,4.0,309,17
1775,18,32918,5.0,312,17
1776,18,33065,5.0,314,17
1777,18,33697,4.0,320,17
1778,18,33864,4.0,322,17
1779,18,36099,5.0,334,17
1780,18,37746,3.0,343,17
1781,18,40126,5.0,359,17
1782,18,41074,4.0,366,17
1783,18,41318,5.0,369,17
1784,18,45269,4.0,385,17
1785,18,45554,4.0,388,17
1786,18,46421,5.0,392,17
1787,18,47476,3.0,397,17
1788,18,47800,5.0,402,17
1789,18,48482,4.0,408,17
1790,18,48559,4.0,409,17
1791,18,48687,1.0,410,17
1792,18,49298,5.0,418,17
1793,18,50342,5.0,427,17
1794,18,51065,5.0,431,17
1795,18,51460,4.0,434,17
1796,18,51762,5.0,436,17
1797,18,51838,5.0,437,17
1798,18,52036,2.0,439,17
1799,18,53292,5.0,446,17
1800,19,588,4.0,4,18
1801,19,951,5.0,6,18
1802,19,1169,3.0,9,18
1803,19,1185,3.0,10,18
1804,19,3022,4.0,22,18
1805,19,3739,5.0,28,18
1806,19,3922,5.0,29,18
1807,19,4536,4.0,30,18
1808,19,5115,5.0,34,18
1809,19,5436,5.0,37,18
1810,19,5461,5.0,38,18
1811,19,5885,4.0,41,18
